gid,name,year,winter_sst,spring_sst,summer_sst,fall_sst
1,St. Johns,1826,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1827,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1828,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1829,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1830,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1831,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1832,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1833,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1834,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1835,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1836,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1837,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1838,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1839,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1840,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1841,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1842,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1843,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1844,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1845,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1846,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1847,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1848,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1849,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1850,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1851,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1852,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1853,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1854,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1855,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1856,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1857,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1858,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1859,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1860,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1861,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1862,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1863,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1864,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1865,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1866,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1867,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1868,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1869,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1870,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1871,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1872,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1873,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1874,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1875,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1876,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1877,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1878,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1879,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1880,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1881,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1882,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1883,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1884,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1885,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1886,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1887,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1888,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1889,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1890,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1891,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1892,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1893,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1894,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1895,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1896,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1897,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1898,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1899,18.3030303030303,24.0681818181818,27.5075757575758,21.2651515151515
1,St. Johns,1900,18.4166666666667,23.75,27.8333333333333,21.8333333333333
1,St. Johns,1901,18,23.5833333333333,27.5,20.1666666666667
1,St. Johns,1902,17.4166666666667,24.25,27.4166666666667,22.6666666666667
1,St. Johns,1903,18.5,23.3333333333333,27.3333333333333,21
1,St. Johns,1904,17.5,23.6666666666667,27.4166666666667,20.75
1,St. Johns,1905,17.5,24.75,27.5,21.6666666666667
1,St. Johns,1906,18.5833333333333,23.5833333333333,27.4166666666667,21.25
1,St. Johns,1907,19.8333333333333,24.0833333333333,27.5,21.4166666666667
1,St. Johns,1908,18,24.9166666666667,27.8333333333333,21
1,St. Johns,1909,19.1666666666667,24.5,27.6666666666667,21
1,St. Johns,1910,18.4166666666667,24.3333333333333,27.1666666666667,21.1666666666667
1,St. Johns,1911,19.8333333333333,24.25,27.5833333333333,22.3333333333333
1,St. Johns,1912,18.6666666666667,24.8333333333333,28.1666666666667,21.9166666666667
1,St. Johns,1913,19.8333333333333,23.5833333333333,27.5,21.5
1,St. Johns,1914,17.8333333333333,23.9166666666667,27.5,22.3333333333333
1,St. Johns,1915,18.25,24,28.1666666666667,23.0833333333333
1,St. Johns,1916,19.5833333333333,24.5833333333333,27.75,21.9166666666667
1,St. Johns,1917,19.3333333333333,24,27.0833333333333,20.8333333333333
1,St. Johns,1918,18.6666666666667,24.25,27.5,21.9166666666667
1,St. Johns,1919,18.25,24.1666666666667,27.3333333333333,22.9166666666667
1,St. Johns,1920,17.75,24.25,27.6666666666667,21.8333333333333
1,St. Johns,1921,20,24.6666666666667,27.6666666666667,22.5833333333333
1,St. Johns,1922,19.4166666666667,25.0833333333333,27.3333333333333,22.75
1,St. Johns,1923,20.1666666666667,25.0833333333333,27.5,21.8333333333333
1,St. Johns,1924,17.6666666666667,25,28.25,21.75
1,St. Johns,1925,19.6666666666667,24.6666666666667,27.9166666666667,22.6666666666667
1,St. Johns,1926,18.3333333333333,24.4166666666667,28,23.1666666666667
1,St. Johns,1927,19.9166666666667,25,27.9166666666667,22.5833333333333
1,St. Johns,1928,18.5833333333333,24.3333333333333,27.9166666666667,22.6666666666667
1,St. Johns,1929,20,25.25,27.75,22.6666666666667
1,St. Johns,1930,19.4166666666667,24.3333333333333,27.9166666666667,21.25
1,St. Johns,1931,17.3333333333333,23.9166666666667,27.9166666666667,23.5
1,St. Johns,1932,20.5,24.25,27.9166666666667,22.75
1,St. Johns,1933,20.5,24.8333333333333,28.1666666666667,22.3333333333333
1,St. Johns,1934,18.5,24.5833333333333,28.1666666666667,22.3333333333333
1,St. Johns,1935,19,25.0833333333333,27.5,21.9166666666667
1,St. Johns,1936,18.75,24.25,28.1666666666667,22.75
1,St. Johns,1937,20.6666666666667,24.5833333333333,28,21.4166666666667
1,St. Johns,1938,19.1666666666667,24.9166666666667,27.8333333333333,22.25
1,St. Johns,1939,20.3333333333333,24.75,27.8333333333333,22.0833333333333
1,St. Johns,1940,16.6666666666667,23.9166666666667,28,22.4166666666667
1,St. Johns,1941,17.8333333333333,23.9166666666667,27.75,23.25
1,St. Johns,1942,17.4166666666667,24,28.4166666666667,21.9166666666667
1,St. Johns,1943,19.25,24.0833333333333,27.4166666666667,20.9166666666667
1,St. Johns,1944,19.5,25.0833333333333,27.75,21
1,St. Johns,1945,20,24.6666666666667,27.0833333333333,21.5833333333333
1,St. Johns,1946,19.0833333333333,24.5,27.6666666666667,22.5
1,St. Johns,1947,18.5,24.75,27.5833333333333,21.9166666666667
1,St. Johns,1948,18.8333333333333,25.0833333333333,27.5,22.4166666666667
1,St. Johns,1949,20.75,24.5,27.5833333333333,22.5833333333333
1,St. Johns,1950,20.5,24.4166666666667,27.4166666666667,21.8333333333333
1,St. Johns,1951,18.25,24.25,28.0833333333333,22.6666666666667
1,St. Johns,1952,19,24.5833333333333,27.6666666666667,21.9166666666667
1,St. Johns,1953,18.6666666666667,24.3333333333333,27.6666666666667,22.1666666666667
1,St. Johns,1954,18.6666666666667,25.1666666666667,28.0833333333333,21.8333333333333
1,St. Johns,1955,18.6666666666667,24,28.1666666666667,22.4166666666667
1,St. Johns,1956,18.8333333333333,24.0833333333333,27.6666666666667,22.5
1,St. Johns,1957,19.9166666666667,24.4166666666667,28.1666666666667,21.8333333333333
1,St. Johns,1958,16.5833333333333,22.8333333333333,28,21.5
1,St. Johns,1959,16.25,23.5833333333333,27.75,22.4166666666667
1,St. Johns,1960,17.5833333333333,24.3333333333333,28,22.5833333333333
1,St. Johns,1961,19.1666666666667,24.25,27.6666666666667,22.8333333333333
1,St. Johns,1962,19.3333333333333,24.6666666666667,28.5,21.25
1,St. Johns,1963,17.8333333333333,24.5833333333333,28.0833333333333,21.4166666666667
1,St. Johns,1964,18.4166666666667,24.5833333333333,27.4166666666667,21.5833333333333
1,St. Johns,1965,19.4166666666667,24.5,27.9166666666667,22.0833333333333
1,St. Johns,1966,18.25,23.6666666666667,27.75,22.0833333333333
1,St. Johns,1967,18.8333333333333,23.9166666666667,27.4166666666667,22.4166666666667
1,St. Johns,1968,17.0833333333333,24.5833333333333,28.25,22.0833333333333
1,St. Johns,1969,16.9166666666667,24.25,27.9166666666667,20.75
1,St. Johns,1970,17,24.25,28.1666666666667,22.25
1,St. Johns,1971,18.9166666666667,23.9166666666667,27.9166666666667,22.9166666666667
1,St. Johns,1972,19.4166666666667,23.75,27.6666666666667,23.0833333333333
1,St. Johns,1973,19,24,28.1666666666667,23.0833333333333
1,St. Johns,1974,20.9166666666667,24.0833333333333,27.8333333333333,21.6666666666667
1,St. Johns,1975,20.0833333333333,25.0833333333333,28,22.9166666666667
1,St. Johns,1976,19.1666666666667,23.9166666666667,27.3333333333333,21.25
1,St. Johns,1977,17.4166666666667,24.4166666666667,28.25,22.75
1,St. Johns,1978,17.3333333333333,24,28.0833333333333,22.9166666666667
1,St. Johns,1979,18.4166666666667,24.0833333333333,27.6666666666667,22.0833333333333
1,St. Johns,1980,18,23.4166666666667,27.9166666666667,21.9166666666667
1,St. Johns,1981,17.25,23.5,27.6666666666667,21.6666666666667
1,St. Johns,1982,19.9166666666667,24.4166666666667,27.9166666666667,22.0833333333333
1,St. Johns,1983,18.5,23.6666666666667,28.6666666666667,23
1,St. Johns,1984,18.75,24,27.4166666666667,22.3333333333333
1,St. Johns,1985,19.5833333333333,23.9166666666667,27.5833333333333,23
1,St. Johns,1986,19.9166666666667,24,28.0833333333333,24
1,St. Johns,1987,18.5,23.9166666666667,28.75,21.6666666666667
1,St. Johns,1988,18.6666666666667,22.3333333333333,27.3333333333333,21.0833333333333
1,St. Johns,1989,18.25,23.25,27.4166666666667,20.75
1,St. Johns,1990,18.5833333333333,23.75,28.3333333333333,22
1,St. Johns,1991,17.6666666666667,24.0833333333333,27.8333333333333,20.5
1,St. Johns,1992,17.1666666666667,22.5,27.6666666666667,21.0833333333333
1,St. Johns,1993,18.1666666666667,23.1666666666667,28.25,22
1,St. Johns,1994,18.6666666666667,24.0833333333333,27.5,21.6666666666667
1,St. Johns,1995,17.8333333333333,23.75,27.6666666666667,20.6666666666667
1,St. Johns,1996,17.5833333333333,24,27.5833333333333,21
1,St. Johns,1997,18.9166666666667,22.9166666666667,28.0833333333333,21.0833333333333
1,St. Johns,1998,16.1666666666667,23.4166666666667,27.8333333333333,23.1666666666667
1,St. Johns,1999,18.9166666666667,23.4166666666667,27.9166666666667,21
1,St. Johns,2000,17.4166666666667,23.5833333333333,27.5,20.3333333333333
1,St. Johns,2001,16.25,23.3333333333333,27.8333333333333,21.5
1,St. Johns,2002,17.75,24.4166666666667,28,22.9166666666667
1,St. Johns,2003,18.75,24.5833333333333,27.4166666666667,22.1666666666667
1,St. Johns,2004,17.6666666666667,23.5833333333333,27.75,22.4166666666667
1,St. Johns,2005,17.8333333333333,23.0833333333333,28,22.25
1,St. Johns,2006,18.1666666666667,23.8333333333333,28.1666666666667,20.75
1,St. Johns,2007,18.9166666666667,23.1666666666667,28.3333333333333,22.3333333333333
1,St. Johns,2008,18.75,23.5833333333333,27.25,21.5833333333333
1,St. Johns,2009,18,23.3333333333333,27.5833333333333,23.25
1,St. Johns,2010,17.25,23.75,28.3333333333333,21.8333333333333
2,Ogeechee,1800,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1801,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1802,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1803,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1804,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1805,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1806,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1807,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1808,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1809,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1810,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1811,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1812,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1813,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1814,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1815,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1816,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1817,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1818,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1819,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1820,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1821,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1822,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1823,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1824,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1825,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1826,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1827,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1828,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1829,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1830,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1831,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1832,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1833,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1834,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1835,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1836,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1837,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1838,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1839,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1840,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1841,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1842,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1843,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1844,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1845,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1846,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1847,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1848,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1849,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1850,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1851,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1852,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1853,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1854,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1855,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1856,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1857,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1858,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1859,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1860,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1861,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1862,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1863,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1864,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1865,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1866,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1867,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1868,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1869,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1870,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1871,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1872,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1873,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1874,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1875,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1876,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1877,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1878,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1879,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1880,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1881,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1882,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1883,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1884,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1885,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1886,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1887,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1888,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1889,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1890,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1891,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1892,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1893,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1894,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1895,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1896,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1897,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1898,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1899,12.3030303030303,18.1893939393939,21.3106060606061,15.3939393939394
2,Ogeechee,1900,12.25,17.9166666666667,21.75,16
2,Ogeechee,1901,12.1666666666667,17.6666666666667,21.25,14.4166666666667
2,Ogeechee,1902,11.1666666666667,18.25,21.0833333333333,16.75
2,Ogeechee,1903,12.4166666666667,17.6666666666667,21.3333333333333,15.25
2,Ogeechee,1904,11.75,17.9166666666667,21.1666666666667,14.8333333333333
2,Ogeechee,1905,11.4166666666667,18.8333333333333,21.3333333333333,15.5833333333333
2,Ogeechee,1906,12.75,17.9166666666667,21.0833333333333,15.1666666666667
2,Ogeechee,1907,13.6666666666667,18.0833333333333,21.25,15.5833333333333
2,Ogeechee,1908,12.1666666666667,18.9166666666667,21.5,15.1666666666667
2,Ogeechee,1909,13.1666666666667,18.4166666666667,21.5833333333333,15.3333333333333
2,Ogeechee,1910,12.4166666666667,18.5,21.0833333333333,15.25
2,Ogeechee,1911,14,18.25,21.25,16.3333333333333
2,Ogeechee,1912,12.6666666666667,18.75,22,15.8333333333333
2,Ogeechee,1913,13.5,17.8333333333333,21.1666666666667,15.5
2,Ogeechee,1914,11.8333333333333,17.9166666666667,21.1666666666667,16.3333333333333
2,Ogeechee,1915,12.3333333333333,18.25,21.75,16.8333333333333
2,Ogeechee,1916,13.5,18.4166666666667,21.5,15.9166666666667
2,Ogeechee,1917,13,18.1666666666667,21,15.1666666666667
2,Ogeechee,1918,12.6666666666667,18.5,21.3333333333333,16.1666666666667
2,Ogeechee,1919,12.5,18.25,21,16.9166666666667
2,Ogeechee,1920,11.8333333333333,18.25,21.3333333333333,15.6666666666667
2,Ogeechee,1921,14.0833333333333,18.75,21.25,16.6666666666667
2,Ogeechee,1922,13.3333333333333,19.1666666666667,21.0833333333333,16.6666666666667
2,Ogeechee,1923,14.1666666666667,18.8333333333333,21.1666666666667,15.75
2,Ogeechee,1924,12.0833333333333,18.6666666666667,21.8333333333333,15.9166666666667
2,Ogeechee,1925,13.9166666666667,18.75,21.5833333333333,16.5833333333333
2,Ogeechee,1926,12.5,18.25,21.5833333333333,17.0833333333333
2,Ogeechee,1927,13.75,19.0833333333333,21.5833333333333,16.4166666666667
2,Ogeechee,1928,12.6666666666667,18.4166666666667,21.4166666666667,16.4166666666667
