gid,name,year,winter_sst,spring_sst,summer_sst,fall_sst
11,Santee,1979,15.3333333333333,21.0833333333333,25.6666666666667,19.8333333333333
11,Santee,1980,15.5833333333333,21.1666666666667,26.5,19.6666666666667
11,Santee,1981,14.5833333333333,21.8333333333333,26.0833333333333,19.4166666666667
11,Santee,1982,15.1666666666667,22.25,25.9166666666667,20.3333333333333
11,Santee,1983,16,21.3333333333333,26.75,20.5833333333333
11,Santee,1984,15.9166666666667,21.0833333333333,25.5833333333333,20.9166666666667
11,Santee,1985,16.5,21.5833333333333,25.9166666666667,21.4166666666667
11,Santee,1986,16,21.6666666666667,26.0833333333333,22.25
11,Santee,1987,16,21.4166666666667,27,20.1666666666667
11,Santee,1988,16,20.75,25.6666666666667,19.6666666666667
11,Santee,1989,17.8333333333333,22,26,19.6666666666667
11,Santee,1990,17.25,22.5,26.9166666666667,21.8333333333333
11,Santee,1991,17.25,22.5833333333333,26.25,20.4166666666667
11,Santee,1992,16.4166666666667,21.0833333333333,25.9166666666667,20.6666666666667
11,Santee,1993,17,21.1666666666667,26.9166666666667,20.6666666666667
11,Santee,1994,15.6666666666667,22.25,25.3333333333333,20.75
11,Santee,1995,16.4166666666667,22.0833333333333,26.1666666666667,20.75
11,Santee,1996,15,21.25,25.75,19.3333333333333
11,Santee,1997,17.5833333333333,21.3333333333333,25.8333333333333,20.25
11,Santee,1998,15.4166666666667,21.5,26.4166666666667,22.0833333333333
11,Santee,1999,17.1666666666667,21.4166666666667,26.1666666666667,20.9166666666667
11,Santee,2000,17,22.3333333333333,25.9166666666667,20.4166666666667
11,Santee,2001,16.3333333333333,21.5,26,21.25
11,Santee,2002,16.6666666666667,22.6666666666667,26.3333333333333,20.8333333333333
11,Santee,2003,16.1666666666667,22.5,25.5833333333333,21.25
11,Santee,2004,16.3333333333333,21.9166666666667,25.8333333333333,20.75
11,Santee,2005,16.5,20.75,26.8333333333333,21.0833333333333
11,Santee,2006,15.6666666666667,21.75,26.25,20.8333333333333
11,Santee,2007,17.1666666666667,21.5833333333333,26.4166666666667,21.5
11,Santee,2008,17.1666666666667,21.6666666666667,25.8333333333333,20.0833333333333
11,Santee,2009,15.5833333333333,21.8333333333333,26.0833333333333,21.25
11,Santee,2010,15.1666666666667,22,26.5833333333333,20.4166666666667
12,James,1900,9.5,13.8333333333333,19.5,14.1666666666667
12,James,1901,9,12.5,19.1666666666667,11.6666666666667
12,James,1902,6,11.8333333333333,18.1666666666667,12.6666666666667
12,James,1903,7.16666666666667,11.6666666666667,18.6666666666667,12
12,James,1904,6.16666666666667,13.8333333333333,18.3333333333333,11
12,James,1905,5.33333333333333,14,18.5,11.1666666666667
12,James,1906,7.16666666666667,13.5,18.6666666666667,11.3333333333333
12,James,1907,8.83333333333333,13.1666666666667,18.3333333333333,11.8333333333333
12,James,1908,8.5,15.5,18.3333333333333,12.1666666666667
12,James,1909,8.83333333333333,13.8333333333333,18.1666666666667,11.3333333333333
12,James,1910,6.33333333333333,14.6666666666667,18.1666666666667,10.8333333333333
12,James,1911,6,13.5,18.3333333333333,12
12,James,1912,6.5,13.8333333333333,18.5,12.8333333333333
12,James,1913,10.3333333333333,13.8333333333333,18.3333333333333,11.6666666666667
12,James,1914,5.66666666666667,13,18.1666666666667,12.3333333333333
12,James,1915,7.16666666666667,12.8333333333333,18.6666666666667,12.5
12,James,1916,7,12.6666666666667,18.1666666666667,12
12,James,1917,6,11,18.3333333333333,11
12,James,1918,5.5,13,18.8333333333333,12.6666666666667
12,James,1919,7,11.3333333333333,17.6666666666667,12.1666666666667
12,James,1920,5.5,13.3333333333333,18.1666666666667,12.1666666666667
12,James,1921,8,14.8333333333333,18.8333333333333,13
12,James,1922,8.33333333333333,15,18.5,12.5
12,James,1923,10,15,18.3333333333333,11.8333333333333
12,James,1924,7,12.3333333333333,18.5,11.6666666666667
12,James,1925,7.83333333333333,13.8333333333333,18.5,12.5
12,James,1926,7.5,13.1666666666667,18.5,12.6666666666667
12,James,1927,8.83333333333333,13.8333333333333,18.1666666666667,12.8333333333333
12,James,1928,9,13.6666666666667,18.6666666666667,12.5
12,James,1929,8.33333333333333,13.5,18.1666666666667,12.3333333333333
12,James,1930,9,12.3333333333333,18.6666666666667,11.5
12,James,1931,6.33333333333333,11.1666666666667,18.8333333333333,13
12,James,1932,7.83333333333333,12.1666666666667,18.1666666666667,12.6666666666667
12,James,1933,9,13.5,18.1666666666667,12
12,James,1934,8.83333333333333,14.3333333333333,18.6666666666667,11.8333333333333
12,James,1935,8.33333333333333,13.6666666666667,18.3333333333333,11.5
12,James,1936,7.33333333333333,14.1666666666667,18.6666666666667,12.1666666666667
12,James,1937,9.66666666666667,13.8333333333333,19,12.1666666666667
12,James,1938,9.33333333333333,15,18.6666666666667,12.8333333333333
12,James,1939,10.1666666666667,15.1666666666667,18.6666666666667,12.1666666666667
12,James,1940,6.66666666666667,13.5,18.1666666666667,12
12,James,1941,6,12.1666666666667,18,12.8333333333333
12,James,1942,7.66666666666667,14.5,19.1666666666667,13.1666666666667
12,James,1943,6.83333333333333,12.6666666666667,18.5,11.1666666666667
12,James,1944,7.5,12.5,18.1666666666667,12.1666666666667
12,James,1945,7.83333333333333,13.8333333333333,18.5,13.1666666666667
12,James,1946,9,12.8333333333333,17.8333333333333,12.6666666666667
12,James,1947,7.83333333333333,11.5,18.3333333333333,12.8333333333333
12,James,1948,8,14.6666666666667,18.8333333333333,12.1666666666667
12,James,1949,7.16666666666667,12.6666666666667,18.5,12.1666666666667
12,James,1950,8,11.6666666666667,17.6666666666667,11.8333333333333
12,James,1951,6.16666666666667,10.6666666666667,18,11.8333333333333
12,James,1952,6.16666666666667,11.5,18.5,10.8333333333333
12,James,1953,6.5,11.1666666666667,17.5,11.8333333333333
12,James,1954,6.33333333333333,11,17.8333333333333,11.8333333333333
12,James,1955,5.33333333333333,10.6666666666667,17.8333333333333,11
12,James,1956,4.16666666666667,9.33333333333333,16.8333333333333,10.8333333333333
12,James,1957,6,11.6666666666667,16.8333333333333,10.5
12,James,1958,4.33333333333333,9.66666666666667,17.3333333333333,9.83333333333333
12,James,1959,4.83333333333333,10.8333333333333,17.3333333333333,11.6666666666667
12,James,1960,5,10.8333333333333,17.6666666666667,11.1666666666667
12,James,1961,5.66666666666667,9.66666666666667,17.3333333333333,10.6666666666667
12,James,1962,5,11,17.1666666666667,10.3333333333333
12,James,1963,4,9.66666666666667,16.8333333333333,10.1666666666667
12,James,1964,4.33333333333333,10.1666666666667,16.5,10.3333333333333
12,James,1965,4.5,9.5,16.8333333333333,10
12,James,1966,3.83333333333333,9.5,17.1666666666667,10.3333333333333
12,James,1967,5,9.16666666666667,16,10.3333333333333
12,James,1968,3.83333333333333,9.83333333333333,18.1666666666667,10.8333333333333
12,James,1969,4.5,10.5,17.5,10.5
12,James,1970,4,10.5,17.8333333333333,11
12,James,1971,4.66666666666667,9.66666666666667,17.5,11.8333333333333
12,James,1972,5.83333333333333,9.5,17,10.5
12,James,1973,5.83333333333333,10.8333333333333,17.8333333333333,12
12,James,1974,7.33333333333333,11,17.8333333333333,10.6666666666667
12,James,1975,6.33333333333333,11,17.8333333333333,11.5
12,James,1976,6.66666666666667,11,17,10.3333333333333
12,James,1977,5.83333333333333,10.8333333333333,17.8333333333333,10.3333333333333
12,James,1978,4.66666666666667,9.66666666666667,17.8333333333333,11.5
12,James,1979,5.16666666666667,10.1666666666667,17.5,11.3333333333333
12,James,1980,5.33333333333333,10.5,17.8333333333333,9.83333333333333
12,James,1981,4.66666666666667,10.6666666666667,17.1666666666667,9.83333333333333
12,James,1982,4.83333333333333,10.5,17.5,10.8333333333333
12,James,1983,6.33333333333333,11.1666666666667,18.1666666666667,10.8333333333333
12,James,1984,5.66666666666667,11.5,17.3333333333333,11.5
12,James,1985,6.16666666666667,12.1666666666667,17.8333333333333,12.5
12,James,1986,6.16666666666667,11.8333333333333,17.1666666666667,11.5
12,James,1987,4.83333333333333,10.3333333333333,18,10.5
12,James,1988,4.66666666666667,10.3333333333333,17.1666666666667,10.3333333333333
12,James,1989,5.83333333333333,11.3333333333333,17.8333333333333,10.5
12,James,1990,6,12.1666666666667,18,12
12,James,1991,7.16666666666667,12.6666666666667,17.8333333333333,11.1666666666667
12,James,1992,5.83333333333333,10.8333333333333,17.1666666666667,10.5
12,James,1993,5,10.8333333333333,18.1666666666667,11.6666666666667
12,James,1994,6.66666666666667,12.1666666666667,17.8333333333333,12
12,James,1995,6.66666666666667,12.6666666666667,18.1666666666667,11.6666666666667
12,James,1996,4.16666666666667,10.3333333333333,16.8333333333333,10.1666666666667
12,James,1997,5.83333333333333,10.3333333333333,17.1666666666667,10.8333333333333
12,James,1998,5.83333333333333,11.3333333333333,17.6666666666667,11.6666666666667
12,James,1999,6.33333333333333,10.8333333333333,17.5,12
12,James,2000,6.66666666666667,11.5,17.1666666666667,10.6666666666667
12,James,2001,6.66666666666667,11.8333333333333,17.8333333333333,12.1666666666667
12,James,2002,8.5,12.3333333333333,18.3333333333333,11.6666666666667
12,James,2003,5.16666666666667,9.83333333333333,17.8333333333333,11.6666666666667
12,James,2004,5.66666666666667,10.6666666666667,17.5,10.5
12,James,2005,5,9.83333333333333,18.1666666666667,11.5
12,James,2006,6,11.1666666666667,18.1666666666667,11.6666666666667
12,James,2007,6.83333333333333,10.6666666666667,18.3333333333333,11.8333333333333
12,James,2008,6,11.5,17.5,10.6666666666667
12,James,2009,5.83333333333333,11.6666666666667,17.5,11.8333333333333
12,James,2010,4.66666666666667,12.1666666666667,18.1666666666667,10.6666666666667
13,Susquehanna,1900,9.5,13.8333333333333,19.5,14.1666666666667
13,Susquehanna,1901,9,12.5,19.1666666666667,11.6666666666667
13,Susquehanna,1902,6,11.8333333333333,18.1666666666667,12.6666666666667
13,Susquehanna,1903,7.16666666666667,11.6666666666667,18.6666666666667,12
13,Susquehanna,1904,6.16666666666667,13.8333333333333,18.3333333333333,11
13,Susquehanna,1905,5.33333333333333,14,18.5,11.1666666666667
13,Susquehanna,1906,7.16666666666667,13.5,18.6666666666667,11.3333333333333
13,Susquehanna,1907,8.83333333333333,13.1666666666667,18.3333333333333,11.8333333333333
13,Susquehanna,1908,8.5,15.5,18.3333333333333,12.1666666666667
13,Susquehanna,1909,8.83333333333333,13.8333333333333,18.1666666666667,11.3333333333333
13,Susquehanna,1910,6.33333333333333,14.6666666666667,18.1666666666667,10.8333333333333
13,Susquehanna,1911,6,13.5,18.3333333333333,12
