nom des bv;Guadalquivir;Guadiana;Sado;Tagus;Mondego;Douro;Lima;Minho;Lerez;Ulla;Mandeo;Landro;Masma;Eo;Navia;Esva;Nalon_Narcea;Sella;Nansa;Pas;Ason;Nervion;Deva_Cares;Oria;Urumea;Bidassoa;Nivelle;Adour;Leyre;Garonne;Seudre;Charente;Sevre_Niortaise;Lay;Auzance;Loire;Vilaine;Blavet;Scorff;Odet;Aulne;Elorn;Leguer;Leff;Trieux;Rance;Couesnon;Selune;Sienne;Douve;Vire;Orne;Dives;Touques;Seine;Bresle;Somme;Authie;Canche;Aa;Yser;Escaut;Meuse;Rhine;Ems;Weser;Elbe;Eider;Vida;Otra;Lagen;Drammens;Glomma
Final states;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
year of first non nul reproduction;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;5;0;0;0;0
year of last nul reproduction;3;3;3;3;3;3;3;3;3;3;3;3;3;3;100;3;3;100;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;8;3;8;8;3;3;93;98;99;97;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
mean last recruitment;4501849.0;4502480.9;612717.7;5568096.2;312729.8;4402111.2;142153.0;501329.5;24910.8;125670.6;16392.7;10918.0;10310.0;29329.2;0.0;14417.1;73706.3;0.0;7859.6;13891.6;19799.7;45825.2;46415.4;36153.6;10840.3;27549.1;5025.7;981016.8;132409.8;3871001.5;12567.7;553184.5;1683062.2;96436.9;30399.3;2859228.7;301125.7;66695.9;9684.4;11600.7;19824.1;6515.1;10899.3;7095.3;9424.0;20111.1;2521.5;3398.0;10028.0;314.8;215.8;111.7;94.1;101.6;61.6;11.3;4.5;5.5;3.6;0.0;0.7;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
geo mean of last 10 years R/alpha;0.8804121316159187;0.9598064329163687;1.0919592325015814;0.976582244705486;0.8763603513459082;0.8628215001266712;1.027159419654721;0.8282790040386077;0.9942887676425166;0.9399558556054862;1.0665655605355404;1.0768327139687979;0.9161290537093311;0.9136389147563325;0.0;0.8706660687464804;0.5235878486903277;0.0;0.8883052039952426;0.7958304362025267;1.1349773798357679;0.7763620540775492;0.8782016851704655;0.9225424484730405;0.9761541221443639;0.962027547846029;0.9041582243620043;0.9876570937254491;0.9031401222299401;0.8376096366422223;1.0072970766392357;1.0667181316437089;0.9107507059235466;0.8752921541803101;1.0428228236545973;0.4555233350540106;0.8183958128468826;0.9935847571322106;0.9944778323675537;0.8461385302011837;0.6771369313055955;0.8907413927412722;0.8843738486914934;0.8276036343656112;0.763991250936693;0.4035145988659017;0.06571691918967688;0.10418647204115596;0.3743297755864017;0.005391297620184622;0.005622043107686682;0.0027862329253690848;0.004364402655647165;0.0016250632904642377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
mean last percentage of autochtone;82.4142983192811;74.01578592731872;26.788084950701847;92.20008492942523;19.306958809028583;92.1256591441388;19.392731317409023;48.986674640834146;6.294826629686312;27.2659639378745;17.752951860200664;24.14413871620095;33.9118222242487;61.33329610028488;0.0;49.43102483344709;89.38287661750238;0.0;23.515134381253578;32.0026215306242;28.845969159172945;44.52353449089587;37.05593705877045;27.29113126758825;8.973732671945378;17.333686233243704;3.7302469290886107;89.96143948511158;30.67446033959441;95.34146881266557;2.436275103398551;54.31546535241838;79.17526218355736;20.27565765600937;6.077616369242145;87.23423136992348;55.44899966815431;30.083561935707746;5.713784704036849;11.246216278862082;27.91634250224339;12.972966610688804;32.487521800085474;33.22795485085135;40.61854541932615;76.1447692461758;30.21914643351448;37.799980100366795;72.74207629532235;21.53933475754689;15.699852778800146;24.660549532354807;20.299360060229624;24.016893509540566;22.38518426018426;10.833333333333334;6.666666666666667;5.0;13.333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
