nom des bv;Guadalquivir;Guadiana;Sado;Tagus;Mondego;Douro;Lima;Minho;Lerez;Ulla;Mandeo;Landro;Masma;Eo;Navia;Esva;Nalon_Narcea;Sella;Nansa;Pas;Ason;Nervion;Deva_Cares;Oria;Urumea;Bidassoa;Nivelle;Adour;Leyre;Garonne;Seudre;Charente;Sevre_Niortaise;Lay;Auzance;Loire;Vilaine;Blavet;Scorff;Odet;Aulne;Elorn;Leguer;Leff;Trieux;Rance;Couesnon;Selune;Sienne;Douve;Vire;Orne;Dives;Touques;Seine;Bresle;Somme;Authie;Canche;Aa;Yser;Escaut;Meuse;Rhine;Ems;Weser;Elbe;Eider;Vida;Otra;Lagen;Drammens;Glomma
Final states;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;1;0;0;0;0;0;2;2;2;2;2;2;2;1;2;1;1;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
year of first non nul reproduction;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
year of last nul reproduction;3;3;3;3;3;3;3;3;3;3;3;3;3;3;100;3;3;100;100;100;100;100;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;17;28;100;100;100;100;100;100;99;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
mean last recruitment;4697836;4823748.6;497889.9;5697254.6;254690;2521802.2;97841.5;169232.2;19153.5;91246;7165.9;2816.6;3270.5;1029.8;0;462.7;112.4;0;0;0;0;0;23306.8;19788.7;4983.3;11323.6;2582.3;619451.7;108634.6;10350.7;8839.5;150425.3;122652.3;62063.6;16577.1;1510.6;271;25.9;90.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
geo mean of last 10 years R/alpha;0.921446663;1.03129969;0.907182761;1.052289492;0.97044475;0.674750953;0.877824347;0.66838068;0.992164044;1.049662884;0.986924649;0.867628339;0.754808831;0.085207766;0;0.090882887;0.002723875;0;0;0;0;0;0.791954784;0.889211316;1.017330059;0.889616392;1.042680406;0.757226412;0.939055403;0.00256634;0.998632282;0.146157207;0.010972418;0.773125857;0.901531331;4.05E-04;0.001931253;0.003967224;0.063088567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mean last percentage of autochtone;82.15199733;74.46935722;26.73170657;92.24574323;17.07824716;87.38228211;23.10577575;30.23971347;9.260153147;33.93333321;17.33445749;18.29179036;30.87042914;12.47566394;0;10.89247894;3.274847436;0;0;0;0;0;41.32100762;36.84494112;10.06174543;21.49541303;5.268259385;98.44045846;70.98022249;22.11965973;24.21307617;69.33187544;51.88336378;75.01353584;51.41324334;8.780101452;2.306102898;0.482322396;1.09184131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
