nom des bv;Guadalquivir;Guadiana;Sado;Tagus;Mondego;Douro;Lima;Minho;Lerez;Ulla;Mandeo;Landro;Masma;Eo;Navia;Esva;Nalon_Narcea;Sella;Nansa;Pas;Ason;Nervion;Deva_Cares;Oria;Urumea;Bidassoa;Nivelle;Adour;Leyre;Garonne;Seudre;Charente;Sevre_Niortaise;Lay;Auzance;Loire;Vilaine;Blavet;Scorff;Odet;Aulne;Elorn;Leguer;Leff;Trieux;Rance;Couesnon;Selune;Sienne;Douve;Vire;Orne;Dives;Touques;Seine;Bresle;Somme;Authie;Canche;Aa;Yser;Escaut;Meuse;Rhine;Ems;Weser;Elbe;Eider;Vida;Otra;Lagen;Drammens;Glomma
Final states;2;2;2;2;2;1;2;1;2;2;1;1;1;1;0;1;1;0;0;0;0;0;1;1;2;1;2;2;2;1;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
year of first non nul reproduction;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
year of last nul reproduction;3;3;3;3;3;3;3;3;3;3;3;3;3;3;100;3;3;100;100;100;100;100;3;3;3;3;3;3;3;3;3;3;3;3;3;3;58;98;98;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
mean last recruitment;4762667.1;4748953.5;527366.9;5273072.8;230456.3;24240.7;95900.1;1435.6;17925;74879.4;447.5;68.9;44.5;26;0;13.1;12.5;0;0;0;0;0;15507.1;16242.8;4338.7;7796.1;2218.9;789428.9;98794.7;1542;8519;64707.8;479.6;14248.2;3541;65.8;10.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
geo mean of last 10 years R/alpha;0.940228525;1.000602224;0.971892514;0.968910755;0.868224017;0.006406866;0.869642991;0.005723692;0.927114751;0.853896211;0.060027296;0.021081332;0.009905741;0.002097533;0;0.002496337;3.01E-04;0;0;0;0;0;0.528231734;0.739579549;0.889862734;0.584929542;0.897551151;0.967583939;0.861412936;4.16E-04;0.9644685;0.019136336;3.22E-04;0.018345852;0.033578959;1.61E-05;6.32E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mean last percentage of autochtone;94.7514039;91.45483758;57.82248363;98.32908271;47.48575234;21.4913148;77.58350633;5.641789868;61.2781585;91.30317796;14.50198835;5.910809874;5.262681159;3.450157181;0;2.427765065;1.740601504;0;0;0;0;0;60.99021475;60.0232299;28.40203059;38.16836185;16.82029873;99.75001985;91.27303439;21.60366998;64.62262634;65.13276204;16.0755848;49.14012464;39.0206343;9.626559993;6.042081949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
