nom des bv;Guadalquivir;Guadiana;Sado;Tagus;Mondego;Douro;Lima;Minho;Lerez;Ulla;Mandeo;Landro;Masma;Eo;Navia;Esva;Nalon_Narcea;Sella;Nansa;Pas;Ason;Nervion;Deva_Cares;Oria;Urumea;Bidassoa;Nivelle;Adour;Leyre;Garonne;Seudre;Charente;Sevre_Niortaise;Lay;Auzance;Loire;Vilaine;Blavet;Scorff;Odet;Aulne;Elorn;Leguer;Leff;Trieux;Rance;Couesnon;Selune;Sienne;Douve;Vire;Orne;Dives;Touques;Seine;Bresle;Somme;Authie;Canche;Aa;Yser;Escaut;Meuse;Rhine;Ems;Weser;Elbe;Eider;Vida;Otra;Lagen;Drammens;Glomma
Final states;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;0;0;0;0;0;2;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
year of first non nul reproduction;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
year of last nul reproduction;3;3;3;3;3;3;3;3;3;3;3;3;3;3;100;3;3;100;100;100;100;100;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;13;13;100;100;100;100;100;100;98;100;100;99;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
mean last recruitment;4496637.1;4553224.3;540012.7;5233227.7;248899.3;3289487.6;96999.8;168604.6;20191.3;89808.7;7035;2748.1;3290.7;3935.5;0;1263.8;288.8;0;0;0;0;0;23687.1;19203.7;5069;11378.1;2523.6;700723.4;93971.1;61290.1;8220.6;309754.4;202840.9;66910.1;15939.2;4368.9;839.1;64.9;193.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
geo mean of last 10 years R/alpha;0.89101313;0.971036077;1.001423245;0.971213003;0.963344801;0.877914709;0.884886858;0.679074046;1.023701977;1.01683422;0.961435039;0.848633449;0.776352895;0.315975233;0;0.248808764;0.00683709;0;0;0;0;0;0.807793789;0.867230211;1.024959082;0.891164904;1.005659045;0.850362852;0.823985158;0.012927187;0.926752799;0.816118568;0.050415344;0.860389815;0.870748093;0.001553884;0.008093939;0.013155873;0.276125973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mean last percentage of autochtone;81.94293714;74.50996352;26.71447654;92.41346468;16.71502221;90.96930887;19.87225723;31.93892388;6.590516911;27.08129748;13.96198097;15.22731131;27.31492488;32.17469273;0;20.32430543;6.304795271;0;0;0;0;0;39.33324546;30.88906303;9.345101347;18.09259136;4.594588424;98.32709241;64.99950185;46.48426523;16.26729493;90.85044422;64.85563384;65.29733637;38.7702218;15.83275054;4.980431656;0.754676006;2.442763056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
